PlayerName,On Base CI,Hit CI
Melvin Mora,4.940764283855619,1.939021282414659
Coco Crisp,4.938999974281209,2.612581511315689
Sam Chapman,4.935729859496676,2.080078385560327
Scott Podsednik,4.930725971370143,2.481533646322379
Jimmy Brown,4.913537264795543,2.4400753737770313
Kirk Gibson,4.912087912087912,1.6163793987893713
Tony Bernazard,4.910852713178294,1.7686719410857343
Joe Randa,4.906156156156157,2.385448717948718
Carlos Gonzalez,4.905555555555556,3.04306784660767
Michael Cuddyer,4.905383218880733,2.242622120021284
Butch Wynegar,4.904388867942971,1.444226579520697
Eddie Lake,4.903727397929717,0.5876241225817497
Casey Blake,4.89906103286385,2.0973563802745296
Ralph Garr,4.898324838296223,3.646927433329107
Roger Maris,4.894444444444445,1.7773584905660378
Tony Boeckel,4.885333333333333,2.85109632914511
Marv Owen,4.884794596084919,2.589616736055748
Bill Nicholson,4.880073032164288,1.5971036330152353
Sammy Sosa,4.878030621820046,2.2365778335548008
Cass Michaels,4.874800637958533,1.4699934212129333
Doug Mientkiewicz,4.8740804597701155,1.386169386169386
Al Martin,4.8605222734255,2.270881895881896
Homer Summa,4.85665818490246,2.7996031746031744
David Segui,4.855472895898427,2.2122170339422738
Mike Cameron,4.85343858816081,1.667636497869056
Rico Petrocelli,4.850183862519508,1.629101153355325
Jeff Burroughs,4.841269841269841,1.4337076438140268
Brad Wilkerson,4.839755540581012,1.2153866248693836
Shane Mack,4.833834313700086,2.107181082048877
Freddie Lindstrom,4.833293294896435,3.700717162786128
Jose Cruz,4.823800572860724,1.9700441276306855
Alfonso Soriano,4.822787938704894,2.947309187640679
Ted Simmons,4.820808464460119,2.3813437703848663
Cliff Floyd,4.815782003973886,1.7092592592592595
Bob Watson,4.812395823581506,2.171449337204986
Ozzie Smith,4.810815799187892,2.0494182699590975
Andre Ethier,4.800460223537146,1.7838968165307139
Phil Cavarretta,4.800396028558679,1.9887943324793935
Lloyd Moseby,4.798450407586455,1.918544625658712
Aaron Hill,4.795784735011254,2.6099490480021457
Roy Campanella,4.793397745571658,1.9048355462183746
Rocco Baldelli,4.7933729886372305,2.5202377443756756
Bill White,4.791398263572177,2.1228422993128877
Lance Johnson,4.789424784748437,2.9247469504897463
Mark Loretta,4.7866143020782195,2.3655176356256784
Paul Lo Duca,4.784456587735277,2.094435736677116
Dick McAuliffe,4.782783314876338,1.5614035087719298
Bake McBride,4.77719614244437,2.662916839629169
Yogi Berra,4.77641375390736,2.452001301659616
Brian McRae,4.774481327800829,1.9835125448028676
Tony Cuccinello,4.774468511833132,2.0253169358117744
Charlie Grimm,4.774042950513539,2.606645160860765
Don Hoak,4.773387137708745,1.8586274324281706
Les Bell,4.773263196081988,2.4286286286286285
Sixto Lezcano,4.76948051948052,1.6529680365296802
High Pockets Kelly,4.763416261557525,2.944721137883071
Marco Scutaro,4.761359867330017,2.127949377949378
Jim Ray Hart,4.760170006071646,1.5999999999999999
Denis Menke,4.759079118028534,1.4161709627671293
Garret Anderson,4.7511230907457325,3.4054669703872436
Norm Siebern,4.744548286604361,1.3278388278388278
Terry Moore,4.739563862928349,2.6647211413748377
Gary Carter,4.736175882744837,1.8536175710594314
Morrie Arnovich,4.733164983164983,2.2046070460704605
Matt Williams,4.730800415319194,2.6252278392347272
Brandon Phillips,4.730218544242484,2.6586427622841966
Carlos Quentin,4.727777777777779,1.2830459770114941
Buddy Hassett,4.727755406413125,2.5373956437135146
George Scott,4.716055593078304,2.2350575177677983
Dmitri Young,4.715567694108466,2.4529576536496953
Tony Perez,4.712662084677301,2.1430848725649514
Geronimo Berroa,4.701158429473485,1.5777730253778157
Roy Smalley,4.701100810608035,1.4742857142857144
Phil Rizzuto,4.6977510950925,1.8495022669659893
Mark Ellis,4.6966619423037175,2.1354593119299
Ryan Theriot,4.695657031140902,2.291318902258555
Jimmy Welsh,4.695139784946236,2.524124881740776
John Valentin,4.683290484352187,2.2247576694385205
Jeff Frye,4.679245283018868,2.422815945716709
Harold Baines,4.665355164548713,2.09282603254309
Von Hayes,4.664758455778106,1.8990625931031697
Mark Whiten,4.664356151817452,1.3597442576367513
Lonnie Smith,4.663915905295216,1.9560774475903318
Harold Reynolds,4.663780663780664,1.9629810828440963
Mitchell Page,4.66060606060606,1.732426303854875
Andy Van Slyke,4.658223889931207,1.8727086296661097
Mike Lieberthal,4.656358645077238,1.8793093037383006
Matt Wieters,4.65562248995984,2.0205607476635516
Willie Horton,4.654160534066656,2.463126491646778
Miguel Montero,4.650685241816741,1.9110997080824668
Greg Vaughn,4.632924409601239,1.398029077732114
Red Schoendienst,4.6328282828282825,2.6662679425837323
Zeb Terry,4.632695195195195,1.748768472906404
Mickey Morandini,4.631245791245791,2.0036124794745485
Dean Palmer,4.627777777777778,1.6200990799716914
Chris Chambliss,4.627306195488014,2.4751965637500946
Don Blasingame,4.62704011065007,2.145290900596367
Derek Bell,4.614300486127897,2.1034963534963533
Joe Stripp,4.613727858293076,2.825554954304954
Bing Miller,4.612358655836917,2.5979011322838996
Rondell White,4.609767025089606,2.582250621228257
Bill Cissell,4.605029585798817,2.878787878787879
Tony Womack,4.6035788923719965,2.5276752767527673
Ray Boone,4.60175026123302,1.6057748538011696
Dave Roberts,4.5921891058581705,1.6979713418820455
Bert Campaneris,4.589727504275266,2.280456092593356
Adrian Beltre,4.589591516308572,2.7075475950253622
Tommy Davis,4.585931793921007,2.706135986733002
Brooks Robinson,4.5853825136612025,2.1698924731182796
J.J. Hardy,4.58452380952381,2.0332961724266068
Omar Vizquel,4.582755056843348,1.870363981369674
Kevin Millar,4.579141165348062,2.0805376366978208
Brian McCann,4.575593017581968,1.899300890680201
Lew Fonseca,4.573045267489712,2.9566951566951567
Cotton Tierney,4.571865443425076,3.0282331511839704
Wally Gilbert,4.571698113207547,2.0666666666666664
Jim Gentile,4.569278033794164,0.9862929914959576
George Bell,4.5646331130316895,2.6010818296929408
Johnny Callison,4.563538295577131,1.9733496332518339
John Stearns,4.561885115836243,1.5949866994065889
Johnny Groth,4.561101208160031,1.6433862876060072
D'Angelo Jimenez,4.560244648318043,1.729431721798134
Bump Wills,4.558035860852762,1.8932461873638344
Austin McHenry,4.557353490108249,2.3884057971014494
Andre Dawson,4.557233435476436,2.366296017451401
Hoot Evers,4.554430120728464,1.8698977351151262
Kurt Suzuki,4.550918579639621,1.8285051754268047
Hank Bauer,4.548773518897236,2.0542047631487286
Tony Gonzalez,4.542435912207776,1.8480691056910572
Ted Kluszewski,4.541713117800074,2.3866869918699187
Orlando Cabrera,4.5410269679719395,2.3153112393017383
Alex Rios,4.538659185718009,2.5508636368414965
Travis Lee,4.538571179875528,1.5610425240054873
Eddie Waitkus,4.534440306228016,2.270401962499047
Drew Stubbs,4.533333333333333,1.3669669669669668
Goody Rosen,4.532608695652174,2.378816199376947
Glenn Beckert,4.531632110579479,3.017094017094017
Joe Cunningham,4.52904761904762,1.081037649219467
Doug DeCinces,4.528760115157174,1.8538221147977243
Frank Bolling,4.526321634340502,2.1449949344289974
Andy High,4.524242424242424,1.828214877644535
Larry Parrish,4.524232124874119,1.930846930846931
Jay Gibbons,4.52073732718894,1.688561489666462
Andy Pafko,4.517777777777778,2.2010582010582014
Delmon Young,4.517480409885473,2.851654846335698
Hank Blalock,4.517435009499074,2.0770725985505427
Bret Boone,4.512264111293238,2.308236170953714
Chris Hoiles,4.510249132765689,1.2036334913112163
Chris Young,4.509041591320073,1.5032840722495895
Grady Hatton,4.500605306799336,1.1894974943755434
Eric Karros,4.499782135076252,2.3219032429558744
Charlie Neal,4.498567671644595,1.5839443910864128
Ossie Bluege,4.496631793315498,1.9713502831764658
Gene Baker,4.496479446479447,1.8345774345774346
Keith Moreland,4.4954990559733785,2.0955775880252063
Davey Johnson,4.495105756358768,1.7046934920816927
Marquis Grissom,4.491819184431322,2.453840382748297
Asdrubal Cabrera,4.48816029143898,2.323411386283375
Austin Kearns,4.487871461120807,1.3565179352580927
Richard Hidalgo,4.487021430656491,1.4311417748917747
Darren Daulton,4.486531986531987,0.8981660231660232
Lamar Johnson,4.480099502487562,2.1325301204819276
Warren Cromartie,4.476918508822959,2.1596228086829945
Dave Nilsson,4.476512226512226,2.0194003527336863
Ernie Banks,4.469148310961706,2.081997808188284
Mike Andrews,4.468790218790218,1.678450633275763
Hank Majeski,4.467411545623836,1.2407766990291262
Frank Malzone,4.465543300653595,2.4822627037392135
B.J. Surhoff,4.461552490153852,2.173359425962166
Jackie Hayes,4.460091107149931,2.215876715876716
James Loney,4.457992114043069,2.0787037037037037
Moose Solters,4.457142857142856,2.3823178016726403
Jim Fregosi,4.452183173588924,1.55144689352926
George Harper,4.445906048115994,2.0997463320992735
Billy Klaus,4.445417989417989,0.93007132525313
Babe Dahlgren,4.44483484313071,1.7136555653797034
Mark Reynolds,4.4393939393939394,0.9430894308943089
Steve Garvey,4.439378368134567,3.152666276454823
Ray Blades,4.435855406941166,1.44033619507972
Devon White,4.4325248756218905,1.972442680776014
Ben Zobrist,4.430328042328042,2.0104931684556315
Vince DiMaggio,4.428652002256063,1.4820512820512821
Bibb Falk,4.428019383456603,2.410462854376316
Johnny Bench,4.427698975571316,1.861877982276755
Gus Felix,4.425400916380298,1.5642562984496127
Clyde Barnhart,4.418803418803418,1.3998082454458294
Mickey Rivers,4.413514367495632,2.8327451572210225
Jerry Lumpe,4.411577549749205,2.111111111111111
Ripper Collins,4.409638554216868,2.25933014354067
Joey Cora,4.402319902319902,1.8379851143009038
Bill Virdon,4.401369808346553,1.9786632845681924
Morgan Ensberg,4.395889606576629,1.013466234620081
Brook Jacoby,4.394612794612795,1.8507936507936507
Cristian Guzman,4.391935955384651,2.451790969335057
Ron Gant,4.385793094496365,1.3779492642127273
Jeff Blauser,4.383838383838383,1.264564336372847
Felipe Lopez,4.383416252072968,1.8914887393974844
Jeff Conine,4.3827798447926085,1.8571151846432745
Dante Bichette,4.3800705467372145,2.6310419516643866
Vic Wertz,4.3771305285868385,1.4900000000000002
Gee Walker,4.3722576079263975,2.755232430050672
Shea Hillenbrand,4.372188139059305,3.2312844759653268
Ival Goodman,4.37037037037037,2.194550547491724
Buck Jordan,4.369565217391305,2.4231927710843375
Adam Jones,4.36577221228384,2.8749615975422422
Travis Jackson,4.365279303789742,2.658702377075871
Trot Nixon,4.365079365079365,1.6822916666666667
Greasy Neale,4.363552607333702,1.7842563964690594
Kosuke Fukudome,4.362811157687729,0.8275058275058275
Kelly Gruber,4.3616920854800005,1.551709607155363
Aaron Boone,4.360532407407407,1.6004869411243912
Otis Nixon,4.36046511627907,1.7332441386340467
Hank Leiber,4.359284234284234,1.8973328166876555
Thurman Munson,4.358212864026817,2.222222222222222
Nate Colbert,4.3572097378277155,1.4939464408465328
Hal McRae,4.351193402151947,2.189578713968958
Carl Reynolds,4.348740678204587,3.0857112086068317
Vada Pinson,4.34819077710073,2.5300664010624168
Bill Buckner,4.34667870760586,2.5275641025641025
George Foster,4.345098039215686,2.0434999109417715
Matty Alou,4.3443167305236265,3.1262975778546713
Pete O'Brien,4.340436184357608,1.6982404169904168
Whitey Lockman,4.332046332046332,1.9913617886178863
Jim Lemon,4.323391268363335,1.783204064454064
Roy Sievers,4.322784810126582,1.5030321229002075
Don Johnson,4.32126515671471,2.076811594202898
Harry Walker,4.320804112399218,2.07815393309766
Tom Brunansky,4.319808060465926,1.4801174991662176
Jeff Francoeur,4.3167471819645735,2.1204444444444444
Wayne Garrett,4.314158480929445,0.7909109860329372
Raul Ibanez,4.314083080040526,2.13426601784266
Rick Ferrell,4.30902065354281,1.5921170804716773
Jay Bell,4.30744833231021,1.692084241103849
Gabby Hartnett,4.3019367075970845,1.844915824915825
Freddy Leach,4.295180722891566,3.350970017636684
Ivan Rodriguez,4.294117620355037,2.74473069719328
Billy Urbanski,4.286713286713287,2.340568862275449
Robby Thompson,4.2858629210560535,1.4221483942414175
Aaron Ward,4.285799168152109,1.5669398907103824
Luis Polonia,4.285204991087344,2.182592043489004
Ruppert Jones,4.283295136236313,1.2655913978494622
Willie Upshaw,4.283132437737701,1.7232381587792587
Alan Wiggins,4.282539682539682,2.2645502645502646
Dan Driessen,4.281967213114754,1.287958115183246
Bill Lamar,4.281011376032414,3.1388222602957043
Pat Tabler,4.2777761358225375,1.871095054079845
Al Bumbry,4.262443273312839,2.199239721552425
Cleon Jones,4.26203394029481,1.9088579982986857
Ed Sprague,4.26133416793347,1.605913099643333
Conor Jackson,4.261274509803921,1.7864268870980282
Jim Tabor,4.261111111111111,2.140827922077922
Eddie Brown,4.260620915032679,3.318826868495743
Hubie Brooks,4.2578397212543555,2.243990251467819
Kevin McReynolds,4.2546880979716795,1.784181636726547
Bernard Gilkey,4.253244701855995,1.5738958143305972
Darrell Porter,4.251305706160075,1.0249337372207499
Johnny Wyrostek,4.248817966903073,1.7973223484683585
Bill Knickerbocker,4.243792766373412,2.1097097097097097
Hal Lee,4.242424242424242,2.088649296196466
Walt Weiss,4.240712398961557,1.2801674477280232
Jason Varitek,4.233820325515827,1.2815726086719774
Todd Walker,4.2331757172935,2.1982714794102693
Eddie Robinson,4.2316015380488246,1.321129921129921
John Briggs,4.225309532395721,0.8737406216505895
Bill Freehan,4.223086196503918,1.476866840102134
Kevin Young,4.221035598705502,1.5317938420348058
Ted Sizemore,4.215762273901809,1.872017256466087
Chris Sabo,4.215235173824131,2.3862982153137593
Nelson Cruz,4.211662075298439,2.100217864923747
Don Money,4.210561056105611,1.77807921866522
Deion Sanders,4.202929151788024,2.0806451612903225
Roberto Kelly,4.202599124020286,2.4946693924945587
Tom Oliver,4.199019607843137,2.8739273927392737
Julio Lugo,4.191919191919192,1.7873385012919896
Mike Epstein,4.188258173026385,0.8849501996402088
Gorman Thomas,4.185598712216309,0.7708333333333334
Granny Hamner,4.184577434577435,2.352020202020202
Phil Nevin,4.182615629984051,1.747500423657007
Tony Piet,4.1811965811965806,1.741255144032922
Ellis Valentine,4.180463622399107,2.5262119975728665
Scott Brosius,4.17948717948718,1.4198011240812798
Mike Stanley,4.178682592821403,0.9210328649732317
Howie Kendrick,4.174094599525634,2.814007545332847
Mark Kotsay,4.173976608187135,1.9280701754385963
Vic Power,4.173421737976237,2.7600272585669785
Ryan Freel,4.173221651119995,1.691919191919192
Joe Adcock,4.171253398114408,2.002072968490879
Vinny Castilla,4.166167664670659,2.4655118809682435
Tim Wallach,4.165695403287227,1.797209371193581
Tony Taylor,4.162888329135181,1.7331267217630852
Alexei Ramirez,4.162527233115469,2.2270710059171597
Dusty Cooke,4.162421972534332,0.03213213213213203
Frankie Gustine,4.16007747087393,2.042433485849856
Adam LaRoche,4.159191611826141,1.522864090861306
Gus Bell,4.154966453935526,2.209169054441261
Mike Marshall,4.148745519713262,1.7983838383838384
Jeff Keppinger,4.1485502645502645,2.211031978773914
Garry Maddox,4.1483170466883825,2.65060376056581
Harvey Hendrick,4.147983444676878,2.2093304978945807
Dan Ford,4.1422647527910685,1.9327256944444446
Ryan Ludwick,4.141666666666667,1.4303030303030304
Dick Howser,4.140857392825898,0.9745934959349594
Rico Brogna,4.138996138996139,2.2480392156862745
Oscar Grimes,4.138888888888889,0.9558948261238336
Hank Sauer,4.138820638820639,1.5042420814479638
Rodney Scott,4.137931034482759,1.171289055711952
Alberto Callaspo,4.134549474847982,2.1265822784810124
Horace Clarke,4.129158249158249,2.2389151161714342
Brian Jordan,4.128458498023716,2.181263616557734
Bobby Richardson,4.123051891515389,2.7841005371440155
Danny Taylor,4.120227920227921,1.458761282290694
Johnny Burnett,4.118421052631579,1.4610155610155608
Jerry Mumphrey,4.117397120699008,1.764797672776396
Glenn Davis,4.117012617012617,1.7021719339315906
Howard Johnson,4.115879254565385,1.3777030411114073
Johnny Mokan,4.1141141141141135,1.1339869281045754
Luke Scott,4.112103174603175,1.2390182081522865
Ken Henderson,4.108042449814602,1.1475877192982455
Stan Lopata,4.105816856737971,0.8228012016989537
Jesse Barfield,4.105601469237833,1.360372340425532
Adam Lind,4.105283224400872,1.9092819573588804
Greg Brock,4.103107344632768,1.1668600902643456
Jim Landis,4.101010101010101,0.8785448122338367
Don Wert,4.0993265993265995,1.249673202614379
Cody Ross,4.0981045393696,1.7233830845771143
Ty Wigginton,4.096179183135705,1.5385487528344672
Willie Wilson,4.095946243666005,2.323397435897436
Johnny Rizzo,4.095049504950494,1.0212885154061626
Julio Cruz,4.094522691705791,1.2137073452862925
Joe Carter,4.090040623186464,2.135414536133576
Pokey Reese,4.089662348957847,1.6320153903012062
Doug Rader,4.086178276265017,1.5238988348962774
Angel Pagan,4.082465277777778,2.3484555984555984
Ellie Rodriguez,4.082125603864735,0.14619883040935666
Jose Cardenal,4.081159838519994,2.155653667249125
Brad Fullmer,4.080731836113441,1.8437314319667262
Al Cowens,4.079505300353357,2.076442171071327
Gene Moore,4.075702075702075,1.324561403508772
Ben Oglivie,4.071789463979071,1.8811559887994695
Freddy Sanchez,4.069128134345526,2.6671828843293177
Felipe Alou,4.06797385620915,2.3928512053200337
Rick Monday,4.062515194893104,1.182105138597166
George Hendrick,4.055555555555556,1.8733984136668702
Scott Fletcher,4.051764718713871,1.7865258684041772
Mel Almada,4.042767295597485,2.1085858585858586
Ronnie Belliard,4.042766581511969,1.6284827760891591
Ruben Sierra,4.0399176954732505,2.1557169202397417
Jim Delsing,4.030746156730409,1.1250939109701508
Javy Lopez,4.02675585284281,1.8856707317073171
Damion Easley,4.02266081871345,1.2491117204050277
Carlos Garcia,4.022222222222222,2.4025500910746813
Erick Aybar,4.018803418803419,2.1771307249014256
Tito Fuentes,4.01877800019064,2.5022222222222226
Willy Taveras,4.0177445302445305,2.491209432154314
Mark Teahen,4.016282642089094,1.6391875746714455
Earl Battey,4.0096211581696055,1.7339471501514445
Bob Nieman,4.007724301841949,1.2790190035952749
Jose Guillen,4.007641684940314,2.052724634593042
Willie Tasby,4.005668802174335,1.4226666666666665
Carl Everett,3.9974862454942137,1.8791971438523163
Bill Regan,3.9971755368814192,2.11202201387997
Willie Aikens,3.9957253171538887,1.2301055245189325
Paul Schaal,3.9942173642366527,1.3996037056632742
Chuck Schilling,3.990036418607847,1.679976396538159
Jeff King,3.9854994854994854,1.6466768823208582
Russ Wrightstone,3.9838957055214723,1.9675089897049407
Leon Wagner,3.9837980000743465,1.1892018324945155
Hughie Critz,3.979757085020243,2.663470757430489
Danny Cater,3.9791044150686745,2.1355955061251897
Rich Aurilia,3.9736284090183305,2.01505804024131
Geoff Jenkins,3.9704591296272107,1.6983741716751422
Pete Ward,3.9666492632555985,1.3496985261691146
Pinky May,3.966444541020812,1.7968697968697966
Bob Bailey,3.9612098211718703,1.2654609945033108
Scott Cooper,3.960966323466323,1.4256110725576374
A.J. Pierzynski,3.960126556187649,2.067732115677321
Leo Cardenas,3.9592592592592593,1.5982837221775277
Bernie Carbo,3.9571563088512245,0.7538677918424753
Tony Conigliaro,3.954219019462922,2.1316666666666664
Johnny Grubb,3.952574525745258,0.8655555555555557
Erubiel Durazo,3.9520433694745623,1.5429483670862982
Wally Westlake,3.9502164502164505,1.6981481481481484
Jose Valentin,3.944585091420534,1.188516746411483
Leo Gomez,3.9412844036697243,1.2560975609756098
Danny Litwhiler,3.941048690574307,1.9304876142376142
Tony Kubek,3.94066317626527,2.927342549923195
Gary Redus,3.9382587418107193,1.1351802731113079
Dick Gernert,3.9377289377289375,0.6701328291642428
Eric Byrnes,3.9342369477911645,2.024366471734893
Dave Concepcion,3.9325696792874028,2.0633403594104602
Adolfo Phillips,3.931498470948012,1.1417726183895338
Tommie Agee,3.9312796926507665,1.7224212569040158
Terry Pendleton,3.9292929292929295,2.2683473389355746
Jorge Cantu,3.9235337928248626,2.193832963398181
Willie Davis,3.9198537779891836,2.4365942028985508
Babe Young,3.917344173441734,1.255799755799756
Ozzie Virgil,3.915422885572139,0.861111111111111
Irv Hall,3.9133113311331136,2.0633608815426996
Willie Montanez,3.9078170426697727,2.2810089783616037
Frank Thomas,3.9070607553366177,1.8944501777319112
Rob Deer,3.9065727699530512,1.0446039623458978
Elmer Valo,3.906549650576954,0.7351902311030377
Junior Felix,3.9035596236969234,2.047619047619048
Jim Lefebvre,3.9008530557931755,1.3806638212716729
Billy Jurges,3.897269911921247,1.6029457203467994
Alex Johnson,3.891799713689364,2.267706088460806
Fernando Tatis,3.891265661448188,1.6557384738051681
Dee Fondy,3.8902116402116405,2.072736030828516
Mike Bordick,3.8882458020721686,1.5191961969320966
Mike Devereaux,3.8869651879664393,1.6758726505561947
Joe Ferguson,3.8823075554997595,0.7364761291799918
Don Kessinger,3.8814616755793225,1.6955892986261751
Terry Steinbach,3.880517856127612,1.947264408314897
Doug Glanville,3.876907826146405,2.4792733123002026
Ron Fairly,3.8762794837561194,1.1683859149493847
Don Heffner,3.8741830065359473,1.2333333333333334
Juan Encarnacion,3.8708333333333336,2.0624809354346723
Troy O'Leary,3.8707704851202607,1.764102564102564
John Romano,3.8702594810379245,0.7708803182542819
Jason Kubel,3.8651960784313726,1.4431924882629108
Lee May,3.86448636838999,1.9318617192396002
Graig Nettles,3.8588610555013716,1.125177912835697
Richie Hebner,3.858263305322129,1.2700610723082633
Chico Carrasquel,3.8557422969187676,1.3885017421602788
Scott Hatteberg,3.855331558260428,1.208014571948998
Mike Napoli,3.854116706634692,0.5195086705202313
Dan Gladden,3.8537480063795857,1.8853923853923853
Ivan De Jesus,3.850907029478458,1.7545989698307578
Curt Blefary,3.8459367527878285,0.8003846503710058
Daryl Spencer,3.843277421291605,1.0311072396438252
Pat Kelly,3.842527842527842,1.3909015496487698
Juan Samuel,3.841111111111111,1.9009132420091326
Lance Parrish,3.8365925925925928,1.6756841570907748
Dave Philley,3.836497890295359,1.5133639866624387
Eddie Mayo,3.835763161569613,1.486039886039886
Lou Finney,3.8353697645543137,2.3685787116019674
Max Alvis,3.8327588106593624,1.7569368977758455
Ron Oester,3.8307692135204348,1.789067550096962
Jose Cruz,3.829824675044263,1.372031813433087
Gary Gaetti,3.82856797071193,1.8289696661582784
Frank Welch,3.8269578035747194,1.6441511387163559
Gary Ward,3.8268161021691185,1.8619573215599707
Charles Johnson,3.824031007751938,1.0581824279007377
Bernie Friberg,3.822854091576559,1.432043650793651
Yadier Molina,3.8200231481481484,2.00671991885381
Bobby Thomson,3.818888888888889,1.7916666666666667
Ethan Allen,3.815912428247229,2.193785682916118
Don Buddin,3.809106098579783,0.8769841269841271
Don Gutteridge,3.8080934938077795,1.788346715748056
Carlos Ruiz,3.8076832151300235,1.2566639466884266
Alan Bannister,3.807041498329094,1.6136087846640612
Frankie Hayes,3.806377655228758,1.666085415120785
Kevin Kouzmanoff,3.7998002904865644,1.6889680212260858
Kazuo Matsui,3.795906432748538,2.1417777777777776
Jeffrey Hammonds,3.7890367965367964,1.5720479929766376
Manny Trillo,3.7795031055900616,1.6864872103923931
Steve Henderson,3.774794398051703,1.476813922356091
Phil Plantier,3.7710144927536233,1.0595315751871524
Joe Rudi,3.7692539615290634,1.7318216420012826
Larry Bowa,3.764381082506352,2.0856830998726577
Johnny Lindell,3.7638994991936165,1.7233798381339362
Ed Charles,3.758474576271187,1.4954128440366972
Walt Moryn,3.7583853805227854,1.1041225508092978
Johnny Logan,3.757936507936508,1.5805284111473037
Jorge Orta,3.7577777777777777,1.897683719380103
Gene Larkin,3.754996003197442,0.9436392914653783
Frank Catalanotto,3.748420373952289,1.667556346381969
Ronny Paulino,3.747899159663865,1.4353741496598638
Bubba Trammell,3.746177370030581,1.2321143768512186
Johnny Moore,3.7455968688845402,2.1075581395348837
Donn Clendenon,3.74404067884441,1.8658618376928235
Clyde Vollmer,3.7423595219933894,0.35886362102705993
Terry Puhl,3.7416666666666667,1.6983825597749649
John Castino,3.7415289256198343,2.023788711288711
Preston Wilson,3.735947712418301,1.8539215686274513
Willie McGee,3.7338676799231814,2.3501145783569743
Bob Skinner,3.7209707696433356,1.7824202176720163
Mike Easler,3.7190476190476187,2.216450216450217
Claudell Washington,3.717709848142689,1.8288418993234983
Hal Morris,3.717147930495075,1.838728838728839
Tom Goodwin,3.7160493827160495,1.7528244424796149
Max West,3.7112908056304286,1.0572737686139748
Connie Ryan,3.70928717662386,1.4544467632117035
Jim Gantner,3.70626298026999,1.9518207740762208
Rennie Stennett,3.70545498630605,2.1561930499794246
Marty Marion,3.701807784541598,1.7596767813753742
Johnny Rucker,3.701058201058201,2.0939542483660127
Ron Northey,3.7010080838610633,1.1591242824723003
Charlie Maxwell,3.6961608623548923,0.9013891523851684
Roy McMillan,3.693315266485998,1.1807456680627413
Elliott Maddox,3.690028901734104,1.1805555555555558
Norm Larker,3.6885154061624648,1.1458932566315116
Jim Piersall,3.6829268292682933,1.952449471632297
Glenn Wright,3.6817733990147783,2.7458413926499037
Dave Chalk,3.678234989648033,0.9596606458675424
Chick Fewster,3.6770774976657328,0.8930329178651325
Lee Walls,3.676116929369865,1.3066198854352662
Bud Harrelson,3.6732215153267784,1.111206946121557
Scott Spiezio,3.6715829014035286,1.2462113192997004
Fred Hatfield,3.6700400956126145,0.7007415578844148
Frank Taveras,3.668050910442215,1.67152538038614
Steve Buechele,3.6650197628458496,1.343086032741205
Marlon Byrd,3.6642276422764226,1.9493178692241921
Debs Garms,3.6630924835344723,1.1984180160059557
Steve Ontiveros,3.6563728891973164,0.9562650165465344
Royce Clayton,3.651265568501406,1.8509099747820013
Omar Moreno,3.65,1.7803685004262018
Jake Powell,3.64830119375574,2.0417482061317678
Bill Barrett,3.646939965837604,2.3400878081729144
Dick Stuart,3.6456310679611654,1.6614987080103358
Chet Laabs,3.6420072067791236,1.141303953192856
Mickey Witek,3.6375000000000006,2.08578431372549
Jacque Jones,3.637017402945114,1.907286865181602
Ramon Hernandez,3.6367937201270535,1.4698702164768649
Eddie Kasko,3.63391680625349,1.502014614821763
Jeffrey Leonard,3.6336069275266305,1.8481632917964692
Garry Templeton,3.632744721866627,2.2740490501800212
Jim Northrup,3.6313390313390315,1.7216596343178623
Mike Scioscia,3.6300638642646077,1.1329038820139006
Wally Post,3.6269613947696135,1.5290677290836652
Dave Magadan,3.6258129106618546,0.5887491264849757
Joe Dugan,3.6188752571286398,2.2475052110474207
Johnny Hopp,3.618031356931757,1.3753339944603764
Glenn Hubbard,3.6178315412186386,1.253125
Lou Piniella,3.6164688427299705,2.028182386224759
Mookie Wilson,3.616141546030845,1.926118326118326
Lenny Randle,3.6148788381087695,1.8777552856500224
Dave Henderson,3.612403635012331,1.7253348407344256
Charlie Gelbert,3.6107723577235773,1.0450980392156863
Heinie Mueller,3.608333333333333,1.2609649122807018
George Watkins,3.6077734550351637,2.1019899526898502
Roy Weatherly,3.6076224734498115,1.58125
Henry Rodriguez,3.604129833627997,1.4615257048092867
Ted Uhlaender,3.601973258013526,1.7441444237533623
U L Washington,3.600732600732601,1.3992025402365718
Danny Murtaugh,3.5982905982905984,1.1184738955823292
Buddy Kerr,3.595,1.5018771788683296
Clete Boyer,3.594708994708995,1.5192062088613814
Andy Carey,3.594135802469136,1.5500967338113123
Geovany Soto,3.592660550458715,1.1097168597168596
Jack Wilson,3.591025641025641,2.1345439870863596
Luis Alicea,3.5904852466574457,0.7953673543250092
Terry Kennedy,3.588455561963347,1.830418526680605
David Bell,3.587726879861712,1.6717948717948719
Gene Alley,3.5864816068607532,1.6880506456886433
Willie Crawford,3.586407766990291,1.109170912459472
Terrence Long,3.5861158072696533,2.202729809872667
Solly Hemus,3.5851760412194076,0.2035635446231474
Wayne Terwilliger,3.583592683592684,1.0724082820476122
Adam Comorosky,3.580535571542766,1.4981253420908593
Wil Cordero,3.5763888888888893,1.7796908266222349
Oddibe McDowell,3.5729166666666665,1.5236939060857495
Juan Beniquez,3.571857571857572,1.7383311427897417
Dave Stapleton,3.5704402515723275,1.597720797720798
