195009201,1,1,0,0
195009280,4,3,1,1
195009290,5,5,0,0
195010010,5,3,2,2
195105062,1,1,0,0
195105150,1,1,0,0
195106032,1,1,1,0
195106042,1,1,0,0
195106050,1,0,0,1
195106060,1,0,0,1
195106080,1,1,0,0
195106090,1,1,0,0
195106101,1,1,0,0
195106180,1,1,0,0
195106200,1,1,0,0
195106210,1,1,0,0
195107020,1,1,0,0
195107030,4,4,1,0
195107042,5,4,1,1
195107122,1,1,1,0
195107170,2,2,1,0
195107190,2,2,1,0
195107200,4,3,1,1
195107250,1,1,0,0
195107310,1,1,0,0
195108051,1,1,0,0
195108052,5,3,1,2
195108070,1,1,0,0
195108110,1,1,0,0
195108140,3,3,1,0
195108150,4,2,1,2
195108170,6,6,1,0
195108180,5,3,0,2
195108190,4,3,2,1
195108210,4,4,0,0
195108220,6,4,0,2
195108230,5,5,0,0
195108240,4,4,1,0
195108250,4,3,0,1
195108261,3,2,0,1
195108262,4,4,0,0
195108290,5,5,0,0
195108300,5,3,0,1
195109031,4,4,0,0
195109032,5,4,1,1
195109072,2,2,1,0
195109091,1,1,0,0
195109110,3,3,1,0
195109120,4,4,0,0
195109130,4,4,1,0
195109140,4,3,2,1
195109150,4,4,1,0
195109160,3,3,1,0
195109170,5,4,1,1
195109180,4,4,1,0
195109190,4,4,0,0
195109210,4,4,0,0
195109220,1,1,0,0
195109230,4,2,0,2
195109250,3,3,0,0
195109260,4,4,1,0
195109270,4,3,0,1
195109281,3,3,0,0
195109282,4,3,1,1
195109291,3,3,1,0
195109292,3,3,0,0
195109300,4,4,1,0
195204170,1,1,0,0
195205020,1,0,0,1
195205050,2,2,0,0
195205160,1,1,0,0
195205270,3,3,1,0
195205290,4,4,3,0
195205301,4,3,0,1
195205302,4,4,1,0
195205310,3,2,1,1
195206010,3,3,2,0
195206020,4,2,0,2
195206040,4,3,0,1
195206050,5,5,3,0
195206060,4,2,0,2
195206070,6,4,0,2
195206081,4,4,1,0
195206082,5,5,0,0
195206090,5,5,3,0
195206100,4,4,0,0
195206110,4,4,1,0
195206120,4,4,1,0
195206140,5,5,2,0
195206151,4,4,2,0
195206152,4,4,0,0
195206170,6,5,1,1
195206180,5,5,1,0
195206230,4,4,3,0
195206240,4,3,1,1
195206250,4,4,1,0
195206290,4,4,0,0
195206300,4,3,0,0
195207010,4,3,1,0
195207020,4,4,1,0
195207041,4,3,0,1
195207042,4,4,1,0
195207060,4,4,0,0
195207111,5,5,3,0
195207112,4,4,2,0
195207120,5,4,0,1
195207131,4,4,0,0
195207132,4,4,0,0
195207140,5,5,0,0
195207151,5,5,1,0
195207152,5,5,1,0
195207160,6,6,0,0
195207170,4,4,2,0
195207190,5,4,2,1
