193706110,3,3,0,0
193706150,3,3,1,0
193706230,3,3,2,0
193706270,2,2,1,0
193707010,1,1,0,0
193707051,3,3,0,0
193707110,3,3,0,0
193707160,2,2,1,0
193707190,3,3,0,0
193707250,0,0,0,0
193707290,2,2,0,0
193708011,1,1,0,0
193708040,1,1,1,0
193708080,2,2,0,0
193708142,4,4,2,0
193708210,1,1,0,0
193708222,1,1,0,0
193708242,0,0,0,0
193708280,2,2,0,0
193709020,1,1,0,0
193709030,1,1,1,0
193709062,4,4,0,0
193709100,3,3,2,0
193709150,0,0,0,0
193709160,0,0,0,0
193709182,0,0,0,0
193709211,2,2,0,0
193709261,1,1,0,0
193710020,2,2,0,0
193804230,0,0,0,0
193804240,0,0,0,0
193804290,4,4,0,0
193805040,5,5,1,0
193805070,0,0,0,0
193805180,1,1,0,0
193805220,2,2,2,0
193805260,1,1,1,0
193805290,4,4,0,0
193806021,3,3,0,0
193806060,3,3,1,0
193806120,1,1,0,0
193806150,2,2,1,0
193806190,3,2,0,1
193806212,1,1,0,0
193806250,0,0,0,0
193807020,3,3,0,0
193807082,3,3,1,0
193807150,2,2,0,0
193807200,0,0,0,0
193807302,1,1,0,0
193809160,0,0,0,0
193809212,2,1,1,1
193809250,3,3,0,0
193810010,2,2,0,0
193905040,0,0,0,0
193905120,1,1,0,0
193905210,0,0,0,0
