193704260,4,4,2,0
193705040,4,4,1,0
193705090,1,1,0,0
193705090,1,1,0,0
193705100,3,3,2,0
193705190,4,4,1,0
193705240,4,3,0,1
193705292,4,4,1,0
193706030,4,4,0,0
193706080,0,0,0,0
193706092,3,3,0,0
193706132,3,3,0,0
193706190,4,4,2,0
193706240,4,4,0,0
193706290,4,3,1,1
193707041,1,1,0,0
193707051,1,1,0,0
193707112,4,4,0,0
193707160,3,3,1,0
193707211,2,2,0,0
193707252,2,2,1,0
193707310,1,1,0,0
193708040,4,4,1,0
193708082,3,3,1,0
193708130,3,3,1,0
193708180,0,0,0,0
193708210,1,1,0,0
193708281,3,3,0,0
193709012,4,3,1,1
193709062,3,3,1,0
193709121,3,3,1,0
193709170,3,3,1,0
193709210,0,0,0,0
193709250,3,2,0,1
193709271,0,0,0,0
193709302,3,3,2,0
193710030,3,3,1,0
193804230,2,2,0,0
193804270,1,1,0,0
193805030,2,2,0,0
193805080,5,5,1,0
193805150,2,2,0,0
193805190,0,0,0,0
193805230,3,3,1,0
193805290,4,4,0,0
193806030,2,2,0,0
193806080,3,3,0,0
193806140,2,2,0,0
193806180,0,0,0,0
193806200,3,3,0,0
193806290,3,3,2,0
193807032,3,3,0,0
193807090,4,4,0,0
193807140,4,4,2,0
193807180,0,0,0,0
193807200,2,2,0,0
193807241,2,2,0,0
193807272,4,4,1,0
193807312,3,3,1,0
193808060,3,3,1,0
193808142,4,4,0,0
193808190,4,4,1,0
193808232,3,3,1,0
193808270,4,4,1,0
193808310,3,3,0,0
193809052,4,4,2,0
193809090,2,2,0,0
193809140,1,1,1,0
193809242,3,3,1,0
193809292,0,0,0,0
193904200,3,3,0,0
193904240,2,2,0,0
193904300,3,3,0,0
193905060,1,1,0,0
193905100,4,4,1,0
193905140,3,3,1,0
193905190,2,2,0,0
193905220,2,2,0,0
193905270,2,2,0,0
193906080,3,3,0,0
193906150,0,0,0,0
193906182,4,4,1,0
193906240,0,0,0,0
193906270,3,3,0,0
193907021,0,0,0,0
193907080,2,2,0,0
193907140,0,0,0,0
193907180,0,0,0,0
193907232,3,3,0,0
193907272,0,0,0,0
193908040,3,3,0,0
193908091,3,3,0,0
193908150,3,3,0,0
193908220,0,0,0,0
193908261,1,1,0,0
193908272,0,0,0,0
193909050,2,2,0,0
194005110,0,0,0,0
194005240,0,0,0,0
194005301,2,2,1,0
194006030,2,2,1,0
194006080,1,1,1,0
194006162,2,2,0,0
194006200,2,1,0,1
194007131,0,0,0,0
194007152,0,0,0,0
194505051,0,0,0,0
194505272,1,1,0,0
194506140,1,1,0,0
194506171,0,0,0,0
194506220,0,0,0,0
