197908310,1,1,0,0
197909020,1,1,0,0
197909070,1,1,0,0
197909080,1,1,1,0
197909090,1,1,0,0
197909110,1,0,0,0
197909120,1,1,0,0
197909150,1,1,0,0
197909160,1,1,0,0
197909180,1,1,0,0
197909210,1,0,0,1
197909230,1,1,0,0
197909260,1,1,0,0
197909300,4,3,1,0
198007160,4,4,0,0
198007170,2,2,1,0
198007180,5,4,0,1
198007191,4,3,3,1
198007192,4,4,0,0
198007200,3,3,0,0
198007210,4,4,0,0
198007220,4,4,1,0
198007230,1,1,0,0
198007250,5,4,1,1
198007260,4,4,2,0
198007280,5,5,0,0
198007300,4,3,0,1
198008010,4,4,1,0
198008020,3,2,0,1
198008030,1,1,1,0
198008040,3,3,0,0
198008050,4,4,1,0
198008130,1,1,0,0
198008150,1,0,0,1
198008172,5,5,3,0
198008200,3,3,2,0
198008210,4,3,1,0
198008220,5,5,2,0
198008230,5,4,2,1
198009011,1,1,0,0
198009012,3,2,2,1
198009030,1,1,0,0
198009100,1,1,1,0
198009160,1,1,0,0
198009170,1,1,0,0
198009280,1,0,0,1
198104110,4,4,1,0
198104120,4,4,0,0
198104130,4,3,0,1
198104140,4,3,2,1
198105040,3,2,1,1
198105050,4,4,1,0
198105060,3,2,0,1
198105070,5,5,2,0
198105080,4,2,0,2
198105090,4,4,2,0
198105100,5,5,1,0
198105110,4,3,0,1
198105120,4,4,2,0
198105140,1,1,0,0
198105150,4,4,2,0
198105160,4,4,0,0
198105170,4,3,0,1
198105200,5,5,0,0
198105220,1,1,0,0
198105260,1,0,0,1
198105290,4,4,0,0
198105300,7,7,2,0
198105310,3,3,0,0
198106070,1,1,1,0
198109050,1,1,1,0
198109090,1,1,0,0
198109130,1,1,1,0
198109160,4,4,1,0
198109170,5,5,2,0
198109180,1,1,1,0
198109220,4,3,1,1
198109230,1,1,0,0
198110040,1,1,0,0
198204060,1,1,1,0
198204110,1,1,0,0
198204130,1,1,0,0
198204160,1,1,0,0
198204180,3,3,0,0
198204250,1,0,0,1
198204280,1,1,0,0
198204290,1,1,1,0
198205040,1,1,1,0
198205070,4,4,1,0
198205130,1,1,1,0
198205140,2,2,1,0
198205150,4,4,1,0
198205160,3,3,0,0
198205170,5,5,0,0
198205180,3,3,0,0
198205210,4,2,1,2
198205220,1,1,0,0
198205230,4,4,1,0
198205240,1,1,0,0
198205250,4,2,2,2
198205260,3,3,0,0
198205280,5,4,1,0
198205290,4,3,1,1
198205300,4,4,0,0
198205310,4,4,0,0
198206020,1,0,0,1
198206040,1,0,0,1
198206060,1,1,1,0
198206100,3,3,0,0
198206160,1,0,0,1
198206210,1,1,0,0
198206230,1,1,1,0
198206280,1,0,0,1
198206290,1,1,0,0
198207030,1,1,0,0
198207090,1,1,0,0
198207100,3,3,1,0
198207110,4,3,2,1
198207170,3,3,0,0
198207180,4,3,1,1
198207190,5,4,2,1
198207200,4,4,0,0
198207210,3,3,0,0
198207230,5,5,3,0
198207240,4,4,1,0
198207250,1,1,0,0
198207280,3,3,2,0
198207290,4,3,1,1
198207300,3,2,0,1
198207311,4,4,0,0
198208010,4,4,0,0
198208020,4,3,1,0
198208040,4,3,1,1
198208050,4,4,0,0
198208082,4,4,0,0
198208130,1,1,0,0
198208160,1,1,0,0
198208180,2,2,0,0
198208190,3,2,1,1
198208200,1,1,0,0
198208220,1,1,0,0
198208261,4,4,2,0
198208262,4,4,1,0
198208280,4,4,2,0
198208290,4,4,2,0
198208300,4,4,0,0
198208310,3,3,2,0
198209010,4,4,1,0
198209030,3,3,1,0
198209040,4,4,0,0
198209050,3,1,0,2
198209100,3,2,0,1
198209130,4,4,1,0
198209140,3,3,1,0
198209150,3,3,1,0
198209180,3,3,0,0
198209200,3,2,0,1
198209210,3,2,1,1
198209220,3,3,1,0
198209240,1,1,0,0
198304070,4,3,3,1
198304090,3,3,1,0
198304120,4,3,1,1
198304130,5,3,3,2
198304140,4,3,0,1
198304150,4,4,3,0
198304160,4,3,1,1
198304202,4,3,1,1
198304220,4,3,1,1
198304241,4,4,0,0
198304242,4,4,2,0
198304260,4,4,0,0
198304270,1,0,0,0
198304290,4,4,1,0
198304300,3,3,0,0
198305010,4,4,0,0
198305020,4,3,1,0
198305030,5,5,0,0
198305040,4,4,0,0
198305060,1,1,1,0
198305070,4,3,2,0
198305080,1,1,1,0
198305090,4,2,1,0
198305100,1,1,0,0
198305120,1,1,0,0
198305130,4,4,1,0
198305190,4,2,1,2
198305220,4,3,1,1
198305240,1,1,0,0
198305250,1,1,0,0
198306040,1,1,0,0
198306070,4,4,0,0
198306090,3,1,0,2
198306100,1,1,0,0
198306110,1,1,1,0
198306140,1,1,1,0
198306150,5,4,2,1
198306170,1,1,0,0
198306180,5,4,0,1
198306190,4,4,1,0
198306201,1,1,1,0
198306202,4,4,1,0
198306210,1,1,0,0
198306221,4,4,1,0
198306250,1,1,0,0
198306261,4,4,1,0
198306262,3,2,0,1
198306290,1,1,0,0
198306300,1,1,0,0
198307010,3,2,0,1
198307030,4,4,2,0
198307080,1,0,0,1
198307090,1,0,0,1
198307120,1,1,1,0
198307140,1,1,0,0
198307160,1,1,0,0
198307170,4,4,1,0
198307180,4,4,2,0
198307190,4,4,1,0
198307200,1,1,1,0
198307210,2,2,0,0
198307220,4,4,0,0
198307230,1,1,0,0
198307250,1,1,0,0
198307260,1,1,1,0
198307270,1,1,1,0
198307280,1,1,0,0
198307290,1,1,0,0
198307300,4,4,0,0
198307311,1,1,0,0
198307312,1,1,0,0
198308020,1,1,0,0
198308030,1,1,0,0
198308040,2,2,1,0
198308050,2,1,0,0
198308070,1,1,1,0
198308080,1,0,0,1
198308090,1,0,0,1
198308100,2,2,1,0
198308120,4,3,2,1
198308140,4,3,0,1
198308150,2,2,0,0
198308160,4,4,0,0
198308170,4,4,0,0
198308200,5,5,0,0
198308220,4,4,0,0
198308260,1,1,0,0
198308280,2,2,0,0
198308291,1,1,0,0
198308301,1,0,0,1
198308302,4,4,2,0
198309030,1,1,0,0
198309050,1,0,0,1
198309060,3,3,1,0
198309100,1,1,1,0
198309110,1,1,0,0
198309120,1,0,0,1
198309140,1,1,0,0
198309160,1,1,0,0
198309170,2,2,0,0
198309180,5,5,2,0
198309190,4,4,1,0
198309200,3,3,0,0
198309210,2,1,0,1
198309220,4,4,1,0
198309230,4,4,1,0
198309240,5,4,2,1
198309250,4,4,0,0
198309290,1,1,0,0
198310010,3,2,0,1
198310021,3,2,1,1
198310022,4,4,2,0
198404040,4,4,0,0
198404060,5,5,2,0
198404100,1,1,0,0
198404140,1,1,0,0
198404170,1,1,1,0
198404180,1,1,1,0
198404230,1,1,0,0
198404250,1,1,1,0
198404280,1,1,1,0
198405020,1,1,1,0
198405050,1,1,0,0
198405060,4,4,0,0
198405070,4,3,0,0
198405100,1,0,0,1
198405150,1,1,0,0
198405180,1,1,1,0
198405240,1,1,0,0
198405260,1,1,1,0
198405270,3,2,0,1
198405280,1,1,0,0
198405310,1,1,0,0
198406010,1,1,0,0
198406020,3,2,1,1
198406040,1,0,0,1
198406060,1,1,0,0
198406092,3,2,0,1
198406100,4,4,2,0
198406130,3,3,2,0
198406140,2,2,1,0
198406170,1,1,0,0
198406210,5,5,3,0
198406220,1,1,0,0
198406230,3,3,1,0
198406240,4,4,1,0
198406250,1,1,0,0
198406260,3,3,0,0
198406270,4,4,1,0
198406280,4,3,0,1
198406290,1,1,0,0
198407011,4,4,0,0
198407012,1,0,0,1
198407030,4,4,2,0
198407040,2,2,0,0
198407062,4,2,0,2
198407070,5,4,3,1
198407080,5,3,2,1
198407120,1,1,0,0
198407130,3,2,0,0
198407140,5,5,3,0
198407150,4,4,1,0
198407160,2,2,1,0
198407170,5,4,1,1
198407180,4,4,0,0
198407190,5,3,0,2
198407220,2,1,0,1
198407240,1,1,0,0
198407250,4,3,1,1
198407280,4,4,0,0
198407292,4,4,0,0
198407310,4,4,0,0
198408010,4,3,0,1
198408020,1,1,0,0
198408040,1,1,0,0
198408060,1,1,0,0
198408071,1,1,0,0
198408072,4,3,0,1
198408080,1,1,0,0
