193704230,1,1,0,0
193704230,1,1,0,0
193704240,1,0,0,1
193704240,1,0,0,1
193705010,1,1,0,0
193705010,1,1,0,0
193705020,1,1,0,0
193705020,1,1,0,0
193705100,1,1,1,0
193705100,1,1,1,0
193705130,1,1,0,0
193705130,1,1,0,0
193705160,1,1,0,0
193705160,1,1,0,0
193705210,4,4,2,0
193705220,4,4,0,0
193705230,4,4,1,0
193705260,3,3,1,0
193705270,5,4,1,1
193705280,4,4,1,0
193705291,4,3,0,1
193705300,1,1,1,0
193705300,1,1,1,0
193705311,1,1,1,0
193705311,1,1,1,0
193705312,4,4,1,0
193706020,1,1,0,0
193706020,1,1,0,0
193706050,4,4,0,0
193706061,5,5,3,0
193706091,5,5,3,0
193706092,4,4,0,0
193706120,4,4,1,0
193706131,4,4,3,0
193706132,4,4,0,0
193706150,5,5,1,0
193706160,4,4,2,0
193706170,5,5,1,0
193706180,4,4,1,0
193706190,5,5,1,0
193706201,4,4,0,0
193706202,4,3,3,1
193706220,4,3,0,1
193706230,3,3,1,0
193706240,5,3,0,2
193706250,4,4,2,0
193706260,4,4,1,0
193706270,4,4,2,0
193706290,5,5,2,0
193706300,5,5,2,0
193707010,4,4,1,0
193707030,4,4,1,0
193707041,4,4,1,0
193707042,3,3,1,0
193707051,7,7,3,0
193707052,5,5,0,0
193707090,2,2,0,0
193707100,4,3,1,1
193707111,4,4,0,0
193707112,1,1,0,0
193707112,1,1,0,0
193707120,4,4,2,0
193707161,5,5,2,0
193707162,7,7,3,0
193707170,4,4,1,0
193707181,5,5,1,0
193707182,4,4,1,0
193707190,4,4,1,0
193707200,4,4,1,0
193707211,4,4,0,0
193707212,3,3,0,0
193707220,4,4,0,0
193707230,4,4,1,0
193707240,3,2,2,1
193707251,5,5,2,0
193707252,6,6,4,0
193707270,4,4,2,0
193707280,4,4,1,0
193707290,4,2,0,2
193707310,4,3,1,1
193708011,4,4,0,0
193708012,4,4,2,0
193708030,4,4,0,0
193708040,5,4,1,1
193708050,4,2,1,2
193708060,4,4,2,0
193708070,5,4,1,1
193708081,3,3,0,0
193708140,1,1,1,0
193708140,1,1,1,0
193708200,1,1,0,0
193708200,1,1,0,0
193708210,4,4,0,0
193708221,5,5,0,0
193708222,5,5,2,0
193708251,4,4,2,0
193708252,4,4,1,0
193708260,5,5,3,0
193708271,4,4,2,0
193708272,4,3,1,1
193708280,5,5,0,0
193708291,4,4,1,0
193708292,4,4,3,0
193708310,5,3,1,2
193709010,5,4,0,1
