193904180,4,2,1,2
193904200,6,6,2,0
193904210,3,3,0,0
193904220,4,4,0,0
193904230,5,5,0,0
193904240,3,3,1,0
193904250,2,2,0,0
193904300,5,5,2,0
193905020,4,3,2,1
193905030,5,5,1,0
193905040,4,3,0,1
193905050,3,3,1,0
193905060,3,3,1,0
193905070,4,4,2,0
193905080,4,4,0,0
193905100,4,4,2,0
193905110,3,3,1,0
193905120,3,3,0,0
193905130,3,3,0,0
193905210,1,1,1,0
193905210,1,1,1,0
193905270,1,1,1,0
193905280,0,0,0,0
193906080,3,3,2,0
193906090,5,5,3,0
193906101,4,4,1,0
193906102,5,5,3,0
193906110,4,4,1,0
193906141,5,4,2,1
193906142,3,3,3,0
193906150,5,5,0,0
193906160,4,4,1,0
193906170,4,4,1,0
193906180,4,4,1,0
193906190,3,3,0,0
193906200,4,4,0,0
193906220,4,4,1,0
193906230,5,5,1,0
193906240,4,4,2,0
193906250,4,3,0,1
193906300,3,3,0,0
193907011,2,2,1,0
193907012,4,4,0,0
193907020,4,3,0,1
193907030,3,3,0,0
193907040,4,4,0,0
193907060,5,5,2,0
193907070,4,3,1,1
193907080,4,4,1,0
193907091,3,3,1,0
193907092,4,4,1,0
193907130,3,2,0,1
193907140,2,2,0,0
193907150,2,2,0,0
193907162,0,0,0,0
193907180,1,1,1,0
193907190,5,5,2,0
193907200,3,3,0,0
193907250,3,3,0,0
193907260,3,3,0,0
193907270,4,4,0,0
193907280,3,2,1,1
193907290,5,4,1,1
193907301,4,4,2,0
193907302,3,3,1,0
193908010,4,4,0,0
193908020,4,4,2,0
193908030,4,4,1,0
193908050,5,5,2,0
193908061,3,3,3,0
193908062,4,4,1,0
193908080,3,3,0,0
193908090,4,4,2,0
193908100,3,3,2,0
193908110,4,4,2,0
193908120,4,4,1,0
193908130,4,3,1,1
193908141,3,3,0,0
193908142,3,3,1,0
193908150,5,5,1,0
193908160,3,3,0,0
193908170,2,2,0,0
193908230,2,2,2,0
193908280,1,1,1,0
193908280,1,1,1,0
193908290,4,3,1,1
193908300,4,4,0,0
193908310,5,5,0,0
193909010,3,3,1,0
193909020,2,2,0,0
193909031,3,2,0,1
193909032,4,4,1,0
193909041,3,3,0,0
193909042,3,3,2,0
