192404250,1,1,0,0
192404250,1,1,0,0
192404260,1,1,0,0
192404260,1,1,0,0
192404270,1,1,0,0
192404270,1,1,0,0
192405150,1,1,0,0
192405150,1,1,0,0
192405160,1,1,0,0
192405160,1,1,0,0
192405260,1,1,1,0
192405260,1,1,1,0
192405281,1,1,0,0
192405281,1,1,0,0
192405302,1,1,1,0
192405302,1,1,1,0
192405310,1,1,0,0
192406060,1,1,0,0
192406060,1,1,0,0
192406120,4,4,1,0
192406130,5,5,2,0
192406140,1,1,1,0
192406160,4,4,0,0
192406170,3,3,2,0
192406180,4,4,0,0
192406211,4,4,0,0
192406220,5,5,3,0
192406231,5,5,0,0
192406240,4,4,1,0
192406250,4,3,1,1
192406271,1,1,0,0
192406271,1,1,0,0
192406272,1,1,0,0
192406272,1,1,0,0
192406301,1,1,0,0
192406301,1,1,0,0
192406302,1,1,0,0
192406302,1,1,0,0
192407011,1,1,0,0
192407011,1,1,0,0
192407012,1,1,0,0
192407012,1,1,0,0
192407020,4,4,0,0
192407042,1,1,0,0
192407042,1,1,0,0
192407071,1,1,0,0
192407071,1,1,0,0
192407080,5,5,3,0
192407091,4,2,1,2
192407092,4,4,1,0
192407112,2,2,1,0
192407120,4,3,2,1
192407140,1,1,0,0
192407140,1,1,0,0
192407150,5,5,2,0
192407162,4,4,0,0
192407180,1,1,0,0
192407180,1,1,0,0
192407191,2,2,1,0
192407192,1,1,0,0
192407192,1,1,0,0
192407230,1,1,1,0
192407230,1,1,1,0
192407240,1,0,0,1
192407240,1,0,0,1
192407270,1,1,1,0
192407270,1,1,1,0
192407290,1,1,0,0
192407290,1,1,0,0
192407310,1,0,0,1
192407310,1,0,0,1
192408010,1,1,0,0
192408010,1,1,0,0
192408040,1,1,1,0
192408040,1,1,1,0
192408050,1,1,0,0
192408050,1,1,0,0
192408080,1,0,0,1
192408132,1,1,0,0
192408132,1,1,0,0
192409112,1,1,0,0
192409112,1,1,0,0
192504160,1,1,0,0
192504160,1,1,0,0
192504210,4,4,0,0
192504220,4,4,1,0
192504230,4,4,2,0
192504240,5,5,3,0
192504250,4,4,1,0
192504270,4,4,1,0
192504280,4,4,1,0
192505010,4,4,0,0
192505020,5,5,2,0
192505030,4,2,1,2
192505050,4,4,0,0
192505060,5,4,2,1
192505080,6,5,1,1
192505090,4,4,0,0
192505100,4,4,1,0
192505110,5,4,1,1
192505120,4,4,4,0
192505130,5,5,1,0
192505140,4,4,2,0
192505150,5,4,3,1
192505160,5,5,1,0
192505170,4,3,0,1
192505180,5,4,2,1
192505190,4,4,2,0
192505200,5,3,2,2
192505210,5,4,2,1
192505230,4,4,2,0
192505261,3,3,1,0
192505262,4,4,1,0
192505270,5,2,0,3
192505281,4,4,0,0
192505282,4,4,0,0
192505290,4,3,1,1
192505301,5,4,1,1
192505302,4,4,2,0
192505310,6,4,2,2
192506010,4,4,0,0
192506020,4,4,1,0
192506030,3,2,1,1
192506040,4,4,0,0
192506050,4,4,3,0
192506060,4,4,0,0
192506080,4,3,1,1
192506090,4,4,1,0
192506100,4,4,2,0
192506110,5,5,2,0
192506120,4,3,2,1
192506130,4,4,3,0
192506150,5,5,2,0
192506160,4,3,0,1
192506171,4,4,1,0
192506172,4,4,1,0
192506180,4,4,2,0
192506190,5,4,2,1
192506200,5,3,0,2
192506220,4,4,0,0
192506230,4,3,0,1
192506240,4,4,2,0
192506250,4,2,0,2
192506271,5,4,2,1
192506272,4,4,1,0
192506290,5,3,0,2
192506300,4,4,1,0
192507010,5,4,1,1
192507021,5,5,1,0
192507022,4,3,0,1
192507030,4,4,0,0
192507041,4,3,1,1
192507042,4,4,1,0
192507081,4,4,0,0
192507082,4,4,0,0
192507090,4,4,0,0
192507100,4,4,0,0
192507110,6,5,2,1
192507120,4,2,1,2
192507130,5,4,4,1
192507140,4,4,0,0
192507150,4,3,0,1
192507160,2,2,0,0
192507170,4,4,1,0
192507180,4,4,2,0
192507201,4,3,2,1
192507202,5,5,2,0
192507211,5,5,2,0
192507212,4,3,1,1
192507230,4,4,2,0
192507240,3,3,1,0
192507250,5,5,0,0
192507270,3,3,0,0
192508060,4,4,0,0
192508070,4,4,0,0
192508081,5,4,1,1
192508082,4,4,0,0
192508100,5,5,0,0
192508110,4,4,0,0
192508120,4,4,1,0
192508140,5,5,1,0
192508151,4,4,1,0
192508152,4,4,2,0
192508180,4,4,3,0
192508190,4,4,0,0
192508200,5,5,2,0
192508210,4,4,1,0
192508220,5,5,1,0
192508230,5,5,1,0
192508240,4,3,1,1
192508250,4,4,0,0
192508260,4,3,0,1
192508270,5,5,1,0
192508280,4,3,1,1
192508290,4,4,1,0
192508300,4,4,1,0
192509010,4,4,1,0
192509020,4,4,0,0
192509040,4,3,0,1
192509050,5,4,2,1
192509060,5,5,2,0
192509070,4,4,1,0
192509081,5,4,1,1
192509082,4,4,3,0
192509090,4,4,1,0
192509110,4,4,1,0
192509120,4,4,3,0
192509130,4,4,1,0
192509150,4,4,1,0
192509171,3,3,0,0
192509172,4,4,1,0
192509180,3,1,0,2
192509191,5,4,2,1
192509192,4,4,0,0
192509221,5,5,2,0
192509222,4,2,2,2
192509230,4,4,0,0
192509240,5,5,2,0
192509250,4,4,2,0
192509261,5,5,1,0
192509262,4,4,0,0
192509300,4,4,2,0
192510010,4,4,0,0
192510020,5,4,1,1
192604130,6,5,1,1
192604140,5,5,4,0
192604160,4,4,0,0
192604170,4,4,2,0
192604191,4,4,0,0
192604192,4,4,0,0
192604210,4,3,1,1
192604220,6,5,3,1
192604230,4,3,0,1
192604240,4,4,0,0
192604250,5,4,1,1
192604260,4,4,1,0
192604270,4,4,1,0
192604280,4,4,3,0
192604290,4,4,1,0
192604300,4,4,1,0
192605010,4,4,4,0
192605030,4,4,2,0
192605040,5,5,2,0
192605050,4,3,0,1
192605060,4,4,0,0
192605070,4,4,0,0
192605080,5,4,2,1
192605100,4,3,0,1
192605120,4,4,3,0
192605130,5,5,1,0
192605140,4,2,1,2
192605160,4,3,1,1
192605180,4,2,2,2
192605190,5,4,0,1
192605200,4,4,0,0
192605210,5,3,2,2
192605220,5,2,1,3
192605230,4,4,2,0
192605240,4,3,1,1
192605251,4,4,1,0
192605252,5,4,2,1
192605260,5,4,1,1
192605290,5,5,2,0
192605300,4,4,0,0
192605311,4,4,0,0
192605312,4,4,1,0
192606021,5,5,2,0
192606022,4,4,1,0
192606030,4,4,0,0
192606050,4,4,1,0
192606060,4,4,1,0
192606070,4,4,2,0
192606080,5,4,2,1
192606090,5,4,1,1
192606100,5,5,1,0
192606110,5,5,0,0
192606120,4,4,1,0
192606130,5,5,2,0
192606140,5,3,0,2
192606150,5,5,3,0
192606170,4,4,0,0
192606180,3,3,1,0
192606190,5,4,4,1
192606200,4,4,0,0
192606210,5,4,1,1
192606240,6,6,1,0
192606251,3,2,1,1
192606252,4,4,2,0
192606270,4,4,0,0
192606280,5,4,2,1
192606290,3,3,0,0
192606300,5,4,1,1
192607010,5,5,2,0
192607020,6,6,0,0
192607031,4,4,1,0
192607032,5,5,2,0
192607051,5,5,1,0
192607052,4,4,0,0
192607071,6,6,2,0
192607072,4,3,1,1
192607080,5,4,2,1
192607090,4,4,0,0
192607101,4,4,0,0
192607102,4,4,1,0
192607120,5,5,1,0
192607130,4,4,0,0
192607151,3,3,0,0
192607152,4,4,0,0
192607171,4,4,1,0
192607172,3,3,2,0
192607190,4,4,1,0
192607200,5,5,1,0
192607211,4,4,1,0
192607212,3,3,0,0
192607220,6,5,0,1
192607230,5,5,1,0
192607241,3,3,2,0
192607242,4,4,1,0
192607260,3,3,1,0
192607270,4,4,1,0
192607280,5,5,1,0
192607290,4,4,0,0
192607300,4,3,0,1
192607310,4,4,0,0
192608010,3,3,0,0
192608031,5,5,3,0
192608032,4,4,2,0
192608040,4,4,1,0
192608050,4,4,0,0
192608060,5,5,1,0
192608070,5,5,3,0
192608080,4,4,0,0
192608090,5,5,2,0
192608100,4,3,0,1
192608121,4,4,0,0
192608122,3,3,0,0
192608141,4,4,3,0
192608142,4,3,0,1
192608151,4,4,0,0
192608152,5,5,1,0
192608161,4,4,1,0
192608162,2,1,0,1
192608171,4,4,1,0
192608172,2,2,0,0
192608180,3,3,0,0
192608190,3,3,0,0
192608200,3,3,1,0
192608210,3,3,0,0
192608230,4,2,1,2
192608251,4,4,1,0
192608252,3,2,1,1
192608271,4,4,2,0
192608272,5,5,0,0
192608281,3,3,1,0
192608282,4,4,0,0
192608310,3,3,0,0
192609010,5,5,3,0
192609031,5,5,0,0
192609032,4,3,1,1
192609040,4,4,0,0
192609050,4,4,1,0
192609060,3,3,0,0
192609070,4,4,2,0
192609080,4,4,0,0
192609090,4,4,0,0
192609110,4,4,1,0
192609121,5,4,1,1
192609122,3,3,0,0
192609150,3,3,2,0
192609160,4,4,1,0
192609170,4,4,2,0
192609180,4,3,1,1
192609190,3,3,0,0
192609200,5,5,2,0
192609210,3,3,1,0
192609220,4,4,2,0
192609261,4,4,1,0
192609262,4,4,1,0
192704120,5,5,0,0
192704140,4,3,1,1
192704150,4,4,1,0
192704160,4,3,1,1
192704170,3,3,0,0
192704180,4,4,1,0
192704190,4,3,0,1
192704210,4,4,0,0
192704220,4,4,0,0
192704230,4,4,1,0
192704260,5,5,1,0
192704270,3,3,0,0
192704290,4,3,1,1
192704300,3,3,0,0
192705010,4,4,0,0
192705020,5,5,3,0
192705030,4,4,0,0
192705050,4,4,1,0
192705070,4,4,2,0
192705080,4,3,1,1
192705090,6,5,2,1
192705100,4,4,1,0
192705130,5,4,2,1
192705150,3,3,1,0
192705160,4,4,1,0
192705170,3,3,1,0
192705180,4,4,2,0
192705190,5,5,0,0
192705210,4,3,0,1
192705220,5,5,1,0
192705261,4,4,2,0
192705262,4,3,1,1
192705281,4,4,0,0
192705282,4,4,1,0
192705290,5,5,2,0
192705301,4,4,0,0
192705302,5,4,0,1
192705310,4,4,0,0
192706010,3,3,2,0
192706020,4,4,1,0
192706030,5,5,3,0
192706040,4,4,1,0
192706060,4,4,0,0
192706070,4,4,1,0
192706080,4,3,1,1
192706090,4,4,1,0
192706100,4,4,1,0
192706110,4,4,0,0
192706120,5,5,2,0
192706130,3,3,1,0
192706160,4,4,3,0
192706171,4,4,1,0
192706172,4,4,0,0
192706180,4,3,1,1
192706211,4,4,0,0
192706212,4,4,2,0
192706221,4,4,0,0
192706222,4,4,1,0
192706230,4,4,2,0
192706240,4,4,1,0
192706250,4,4,0,0
192706260,4,4,1,0
192706270,5,4,1,1
192706280,4,3,0,1
192706290,4,4,0,0
192706300,5,5,2,0
192707010,4,4,1,0
192707020,4,4,0,0
192707041,3,3,0,0
192707042,5,5,2,0
192707050,5,5,4,0
192707061,4,4,0,0
192707062,4,3,1,1
192707080,5,4,1,1
192707091,4,4,1,0
192707092,4,4,1,0
192707100,4,3,0,1
192707110,4,4,2,0
192707120,3,3,2,0
192707130,3,2,0,1
192707140,4,4,1,0
192707150,4,4,0,0
192707161,5,3,1,2
192707162,5,5,1,0
192707181,5,3,2,2
192707182,3,3,0,0
192707230,4,4,0,0
192707281,0,0,0,0
192707301,1,1,0,0
192707301,1,1,0,0
192707302,2,1,0,1
192708021,3,3,0,0
192708022,3,3,0,0
192708030,3,2,0,1
192708040,3,3,1,0
192708050,4,4,1,0
192708060,4,4,1,0
