CIN20080421,2,T
CIN20080421,23,T
CIN20080422,20,T
CIN20080422,20,T
CIN20080422,21,T
CIN20080422,2,T
CIN20080423,2,T
CIN20080423,3,T
CIN20080423,3,T
CIN20080423,18,T
SFN20080425,3,T
SFN20080425,3,T
SFN20080425,3,T
SFN20080426,2,T
SFN20080426,21,T
SFN20080426,2,T
SFN20080426,20,T
SFN20080426,20,T
SFN20080427,20,T
SFN20080427,2,T
SFN20080427,2,T
SFN20080427,2,T
SFN20080427,2,T
SLN20080428,2,T
SLN20080428,2,T
SLN20080428,20,T
SLN20080428,14,F
SLN20080429,14,F
SLN20080429,2,T
SLN20080430,21,T
SLN20080430,2,T
SLN20080430,14,F
SLN20080430,3,T
ATL20080502,2,T
ATL20080503,2,T
ATL20080503,3,T
ATL20080503,4,F
ATL20080503,14,F
ATL20080503,2,T
ATL20080504,14,F
ATL20080504,20,T
ATL20080504,14,F
ATL20080504,2,T
ATL20080504,3,T
CIN20080505,18,T
CIN20080505,2,T
CIN20080505,2,T
CIN20080505,2,T
CIN20080506,14,F
CIN20080506,2,T
CIN20080506,2,T
CIN20080506,20,T
CIN20080507,23,T
CIN20080507,14,F
CIN20080507,23,T
CIN20080507,23,T
CIN20080507,2,T
NYN20080510,2,T
NYN20080510,2,T
NYN20080510,2,T
NYN20080510,21,T
NYN20080510,14,F
NYN20080511,2,T
NYN20080511,3,T
NYN20080511,3,T
NYN20080511,8,F
NYN20080511,3,T
NYN20080511,2,T
CIN20080512,2,T
CIN20080512,2,T
CIN20080512,14,F
CIN20080512,2,T
CIN20080513,14,F
CIN20080513,20,T
CIN20080513,3,T
CIN20080513,23,T
CIN20080514,2,T
CIN20080514,2,T
CIN20080514,3,T
CIN20080514,2,T
CIN20080514,3,T
CIN20080516,2,T
CIN20080516,2,T
CIN20080516,3,T
CIN20080516,21,T
CIN20080517,2,T
CIN20080517,2,T
CIN20080517,2,T
CIN20080517,20,T
CIN20080518,23,T
CIN20080518,14,F
LAN20080519,2,T
LAN20080519,2,T
LAN20080519,2,T
LAN20080519,3,T
LAN20080520,2,T
LAN20080520,3,T
LAN20080520,2,T
LAN20080521,2,T
LAN20080521,2,T
LAN20080521,2,T
SDN20080522,2,T
SDN20080522,3,T
SDN20080522,20,T
SDN20080523,2,T
SDN20080523,3,T
SDN20080523,14,F
SDN20080523,20,T
SDN20080524,23,T
SDN20080524,2,T
SDN20080524,4,F
SDN20080524,14,F
SDN20080524,2,T
SDN20080524,9,F
SDN20080524,2,T
SDN20080525,2,T
SDN20080525,20,T
SDN20080525,2,T
SDN20080525,21,T
SDN20080525,20,T
CIN20080527,2,T
CIN20080527,20,T
CIN20080527,20,T
CIN20080527,2,T
CIN20080527,20,T
CIN20080528,20,T
CIN20080528,21,T
CIN20080528,20,T
CIN20080528,14,F
CIN20080529,14,F
CIN20080529,2,T
CIN20080529,5,F
CIN20080529,3,T
CIN20080530,20,T
CIN20080530,2,T
CIN20080530,3,T
CIN20080530,2,T
CIN20080531,14,F
CIN20080531,15,F
CIN20080531,3,T
CIN20080531,3,T
CIN20080531,20,T
CIN20080601,14,F
CIN20080601,2,T
CIN20080601,2,T
CIN20080601,2,T
PHI20080602,2,T
PHI20080602,2,T
PHI20080602,2,T
PHI20080602,2,T
PHI20080603,2,T
PHI20080603,2,T
PHI20080603,3,T
PHI20080603,20,T
PHI20080604,2,T
PHI20080604,6,F
PHI20080604,14,F
PHI20080604,21,T
PHI20080604,21,T
PHI20080605,2,T
PHI20080605,14,F
PHI20080605,3,T
PHI20080605,2,T
FLO20080606,2,T
FLO20080606,20,T
FLO20080606,20,T
FLO20080606,2,T
FLO20080606,2,T
FLO20080606,3,T
FLO20080607,2,T
FLO20080607,3,T
FLO20080607,2,T
FLO20080607,2,T
FLO20080607,20,T
FLO20080608,3,T
FLO20080608,3,T
FLO20080608,3,T
FLO20080608,3,T
FLO20080609,16,F
FLO20080609,14,F
FLO20080609,20,T
FLO20080609,2,T
FLO20080609,2,F
CIN20080610,2,T
CIN20080610,23,T
CIN20080610,2,T
CIN20080610,3,T
CIN20080611,2,T
CIN20080611,2,T
CIN20080611,2,T
CIN20080612,2,T
CIN20080612,3,T
CIN20080612,2,T
CIN20080612,2,T
CIN20080613,2,T
CIN20080613,21,T
CIN20080613,2,T
CIN20080614,2,T
CIN20080614,2,T
CIN20080614,3,T
CIN20080614,14,F
CIN20080615,21,T
CIN20080615,20,T
CIN20080615,20,T
CIN20080615,3,T
CIN20080617,3,T
CIN20080617,2,T
CIN20080617,20,T
CIN20080617,20,T
CIN20080618,20,T
CIN20080618,2,T
CIN20080618,2,T
CIN20080618,3,T
CIN20080619,2,T
CIN20080619,20,T
CIN20080619,18,T
CIN20080619,2,T
NYA20080620,23,T
NYA20080620,18,T
NYA20080620,20,T
NYA20080620,21,T
NYA20080621,20,T
NYA20080621,3,T
NYA20080621,2,T
NYA20080621,20,T
NYA20080622,20,T
NYA20080622,3,T
NYA20080622,3,T
NYA20080622,20,T
TOR20080624,4,F
TOR20080624,14,F
TOR20080624,2,T
TOR20080624,2,T
TOR20080624,3,T
TOR20080625,2,T
TOR20080625,2,T
TOR20080625,3,T
TOR20080625,21,T
TOR20080625,3,T
TOR20080626,3,T
TOR20080626,2,T
TOR20080626,3,T
TOR20080626,14,F
CLE20080627,2,T
CLE20080627,2,T
CLE20080627,3,T
CLE20080627,3,T
CLE20080628,21,T
CLE20080628,20,T
CLE20080628,2,T
CLE20080628,2,T
CIN20080630,2,T
CIN20080630,2,T
CIN20080630,14,F
CIN20080630,3,T
CIN20080701,20,T
CIN20080701,8,F
CIN20080701,21,T
CIN20080701,2,T
CIN20080701,2,T
CIN20080701,3,T
CIN20080702,20,T
CIN20080702,2,T
CIN20080702,2,T
CIN20080703,2,T
CIN20080703,2,T
CIN20080703,20,T
CIN20080703,2,T
CIN20080704,2,T
CIN20080704,2,T
CIN20080704,20,T
CIN20080704,14,F
CIN20080705,2,T
CIN20080705,3,T
CIN20080705,20,T
CIN20080705,14,F
CIN20080706,2,T
CIN20080706,14,F
CIN20080706,15,F
CIN20080706,2,T
CHN20080708,20,T
CHN20080708,14,F
CHN20080708,2,T
CHN20080708,2,T
CHN20080709,2,T
CHN20080709,2,T
CHN20080709,2,T
CHN20080710,20,T
CHN20080710,20,T
CHN20080710,3,T
CHN20080710,2,T
CHN20080710,23,T
MIL20080711,3,T
MIL20080711,2,T
MIL20080711,20,T
MIL20080711,2,T
MIL20080712,2,T
MIL20080712,14,F
MIL20080712,2,T
MIL20080712,2,T
MIL20080713,3,T
MIL20080713,3,T
CIN20080717,3,T
CIN20080717,20,T
CIN20080717,3,T
CIN20080717,15,F
CIN20080717,2,T
CIN20080718,3,T
CIN20080718,2,T
CIN20080718,2,T
CIN20080718,2,T
CIN20080719,2,T
CIN20080719,20,T
CIN20080719,3,T
CIN20080719,22,T
CIN20080720,3,T
CIN20080720,2,T
CIN20080720,2,T
CIN20080720,2,T
CIN20080721,2,T
CIN20080721,3,T
CIN20080721,3,T
CIN20080721,20,T
CIN20080722,20,T
CIN20080722,14,F
CIN20080722,2,T
CIN20080723,2,T
CIN20080723,2,T
CIN20080723,2,T
CIN20080723,2,T
CIN20080725,2,T
CIN20080725,2,T
CIN20080725,3,T
CIN20080725,20,T
CIN20080726,14,F
CIN20080726,3,T
CIN20080726,2,T
CIN20080727,2,T
CIN20080727,20,T
CIN20080727,2,T
CIN20080727,20,T
HOU20080728,3,T
HOU20080728,2,T
HOU20080728,2,T
HOU20080728,2,T
HOU20080729,21,T
HOU20080729,2,T
HOU20080729,2,T
HOU20080729,3,T
HOU20080730,21,T
HOU20080730,2,T
HOU20080730,20,T
HOU20080730,20,T
HOU20080730,15,F
WAS20080801,2,T
WAS20080802,2,T
WAS20080802,21,T
WAS20080802,2,T
WAS20080802,2,T
WAS20080803,2,T
WAS20080803,20,T
WAS20080803,23,T
WAS20080803,20,T
CIN20080804,2,T
CIN20080804,3,T
CIN20080804,20,T
CIN20080804,2,T
CIN20080805,14,F
CIN20080805,2,T
CIN20080805,2,T
CIN20080805,2,T
CIN20080806,4,F
CIN20080806,2,T
CIN20080806,20,T
CIN20080806,2,T
CIN20080806,2,T
CIN20080807,20,T
CIN20080807,20,T
CIN20080807,2,T
CIN20080807,20,T
CIN20080807,2,T
CIN20080808,2,T
CIN20080808,2,T
CIN20080808,20,T
CIN20080808,2,T
CIN20080808,2,T
CIN20080816,9,F
CIN20080816,2,T
CIN20080817,20,T
CHN20080819,3,T
CHN20080819,2,T
CHN20080819,3,T
CHN20080820,2,T
CHN20080820,2,T
CHN20080820,2,T
CHN20080820,2,T
CHN20080821,20,T
CHN20080821,3,T
CHN20080821,20,T
CHN20080821,23,T
COL20080822,2,T
COL20080822,20,T
COL20080822,4,F
COL20080822,21,T
COL20080822,20,T
COL20080822,14,F
COL20080823,20,T
COL20080823,20,T
COL20080823,20,T
COL20080823,2,T
COL20080824,21,T
COL20080824,2,T
COL20080824,14,F
COL20080824,3,T
COL20080824,3,T
HOU20080826,2,T
HOU20080826,2,T
HOU20080826,20,T
HOU20080826,2,T
HOU20080827,2,T
HOU20080827,14,F
HOU20080827,3,T
HOU20080827,14,F
HOU20080828,2,T
HOU20080828,3,T
HOU20080828,2,T
HOU20080828,3,T
CIN20080829,2,T
CIN20080829,14,F
CIN20080829,16,F
CIN20080829,6,F
CIN20080829,20,T
CIN20080829,20,T
CIN20080830,20,T
CIN20080830,2,T
CIN20080830,6,F
CIN20080830,2,T
CIN20080830,3,T
CIN20080831,20,T
CIN20080831,20,T
CIN20080831,20,T
CIN20080831,15,F
CIN20080831,21,T
CIN20080902,2,T
CIN20080902,2,T
CIN20080902,2,T
CIN20080902,2,T
CIN20080903,2,T
CIN20080903,23,T
CIN20080903,22,T
CIN20080903,2,T
CIN20080904,3,T
CIN20080904,3,T
CIN20080904,23,T
CIN20080904,2,T
CIN20080904,20,T
CIN20080905,23,T
CIN20080905,14,F
CIN20080905,15,F
CIN20080905,21,T
CIN20080905,3,T
CIN20080906,2,T
CIN20080906,2,T
CIN20080906,2,T
CIN20080906,2,T
CIN20080906,14,F
CIN20080907,2,T
CIN20080907,14,F
CIN20080907,2,T
CIN20080907,2,T
MIL20080908,2,T
MIL20080908,2,T
MIL20080908,2,T
MIL20080908,23,T
MIL20080908,15,F
MIL20080909,2,T
MIL20080909,3,T
MIL20080909,14,F
MIL20080909,21,T
MIL20080909,15,F
MIL20080909,15,F
MIL20080910,3,T
MIL20080910,3,T
MIL20080910,3,T
MIL20080910,3,T
ARI20080912,2,T
ARI20080912,14,F
ARI20080912,2,T
ARI20080912,2,T
ARI20080913,21,T
ARI20080913,3,T
ARI20080913,2,T
ARI20080913,3,T
ARI20080913,2,T
ARI20080914,3,T
ARI20080914,20,T
ARI20080914,2,T
ARI20080914,2,T
CIN20080916,2,T
CIN20080916,2,T
CIN20080916,14,F
CIN20080916,2,T
CIN20080917,14,F
CIN20080917,3,T
CIN20080917,2,T
CIN20080917,2,T
CIN20080918,2,T
CIN20080918,3,T
CIN20080918,21,T
CIN20080918,21,T
CIN20080919,23,T
CIN20080919,23,T
CIN20080919,2,T
CIN20080919,2,T
CIN20080919,14,F
CIN20080920,20,T
CIN20080920,2,T
CIN20080920,20,T
CIN20080920,3,T
CIN20080921,2,T
CIN20080921,2,T
CIN20080921,2,T
CIN20080921,3,T
CIN20080922,2,T
CIN20080922,2,T
CIN20080922,23,T
CIN20080922,21,T
HOU20080923,22,T
HOU20080923,20,T
HOU20080923,3,T
HOU20080923,20,T
HOU20080924,20,T
HOU20080924,14,F
HOU20080924,21,T
HOU20080924,2,T
HOU20080925,2,T
HOU20080925,2,T
HOU20080925,2,T
HOU20080925,2,T
HOU20080925,20,T
SLN20080926,3,T
SLN20080926,23,T
SLN20080926,14,F
SLN20080926,20,T
SLN20080927,2,T
SLN20080927,21,T
SLN20080927,2,T
SLN20080927,2,T
SLN20080927,2,T
SLN20080928,2,F
SLN20080928,20,T
SLN20080928,23,T
SLN20080928,14,F
CIN20090406,14,F
CIN20090406,3,T
CIN20090406,20,T
CIN20090406,3,T
CIN20090408,23,T
CIN20090408,2,T
CIN20090408,20,T
CIN20090408,20,T
CIN20090408,2,T
CIN20090409,3,T
CIN20090409,23,T
CIN20090409,20,T
CIN20090409,20,T
CIN20090409,3,T
CIN20090411,3,T
CIN20090411,14,F
CIN20090411,2,T
CIN20090411,2,T
CIN20090412,2,T
CIN20090412,21,T
CIN20090412,3,T
CIN20090412,3,T
MIL20090413,2,T
MIL20090413,20,T
MIL20090413,2,T
MIL20090413,15,F
MIL20090414,21,T
MIL20090414,2,T
MIL20090414,4,F
MIL20090414,3,T
MIL20090414,2,T
MIL20090414,20,T
MIL20090415,3,T
MIL20090415,20,T
MIL20090415,14,F
MIL20090415,3,T
HOU20090417,6,F
HOU20090417,2,T
HOU20090417,20,T
HOU20090417,2,T
HOU20090417,21,T
HOU20090418,2,T
HOU20090418,20,T
HOU20090418,3,T
HOU20090418,2,T
HOU20090419,3,T
HOU20090419,2,T
HOU20090419,2,T
HOU20090419,2,T
HOU20090420,20,T
HOU20090420,3,T
HOU20090420,2,T
HOU20090420,21,T
HOU20090420,3,T
CHN20090421,2,T
CHN20090421,14,F
CHN20090421,3,T
CHN20090421,14,F
CHN20090422,2,T
CHN20090422,2,T
CHN20090422,2,T
CHN20090422,21,T
CHN20090423,21,T
CHN20090423,2,T
CHN20090423,21,T
CHN20090423,23,T
CHN20090423,20,T
CIN20090424,10,F
CIN20090424,20,T
CIN20090424,2,T
CIN20090424,20,T
CIN20090424,18,T
CIN20090424,3,T
CIN20090425,16,F
CIN20090425,2,T
CIN20090425,3,T
CIN20090425,3,T
CIN20090426,16,F
CIN20090426,21,T
CIN20090426,21,T
CIN20090426,2,T
CIN20090427,2,T
CIN20090427,19,T
CIN20090427,20,T
CIN20090427,20,T
CIN20090428,2,T
CIN20090428,14,F
CIN20090428,2,T
CIN20090428,2,T
CIN20090429,2,T
CIN20090429,2,T
CIN20090429,18,T
CIN20090429,2,T
PIT20090501,2,T
PIT20090501,20,T
PIT20090501,20,T
PIT20090501,2,T
PIT20090501,15,F
PIT20090502,14,F
PIT20090502,14,F
PIT20090502,21,T
PIT20090502,2,T
PIT20090502,20,T
PIT20090503,2,T
PIT20090503,14,F
PIT20090503,20,T
PIT20090503,3,T
FLO20090504,20,T
FLO20090504,2,T
FLO20090504,6,F
FLO20090504,3,T
FLO20090504,2,T
FLO20090504,20,T
FLO20090504,14,F
FLO20090505,4,F
FLO20090505,20,T
FLO20090505,14,F
FLO20090505,14,F
FLO20090505,15,F
FLO20090505,20,T
CIN20090506,3,T
CIN20090506,14,F
CIN20090506,2,T
CIN20090510,23,T
CIN20090510,14,F
CIN20090510,14,F
ARI20090511,14,F
ARI20090511,2,T
ARI20090511,20,T
ARI20090511,20,T
ARI20090511,2,T
ARI20090512,4,F
ARI20090512,2,T
ARI20090512,4,F
ARI20090512,2,T
SDN20090515,2,T
SDN20090515,2,T
SDN20090515,23,T
SDN20090515,14,F
SDN20090516,2,T
SDN20090516,2,T
CIN20090523,23,T
CIN20090523,23,T
CIN20090523,2,T
CIN20090523,15,F
CIN20090523,2,T
CIN20090524,14,F
CIN20090525,15,F
CIN20090525,3,T
CIN20090526,3,T
CIN20090526,3,T
CIN20090526,2,T
CIN20090526,23,T
CIN20090527,2,T
CIN20090527,2,T
CIN20090527,20,T
CIN20090527,3,T
MIL20090529,6,F
MIL20090529,2,T
TOR20090623,3,T
TOR20090623,20,T
TOR20090623,3,T
TOR20090623,4,F
TOR20090623,2,T
TOR20090624,14,F
TOR20090624,9,F
TOR20090624,3,T
TOR20090624,2,T
TOR20090624,2,T
TOR20090625,21,T
TOR20090625,20,T
TOR20090625,20,T
TOR20090625,23,T
TOR20090625,3,T
CLE20090626,3,T
CLE20090626,2,T
CLE20090626,2,T
CLE20090626,9,F
CLE20090626,3,T
CLE20090627,2,T
CLE20090627,2,T
CLE20090627,2,T
CLE20090627,20,T
CLE20090627,21,T
CLE20090628,20,T
CLE20090628,14,F
CLE20090628,18,T
CLE20090628,2,T
CLE20090628,3,T
CIN20090630,2,T
CIN20090630,14,F
CIN20090630,2,T
CIN20090630,20,T
CIN20090701,2,T
CIN20090701,2,T
CIN20090701,20,T
CIN20090701,20,T
CIN20090702,21,T
CIN20090702,20,T
CIN20090702,3,T
CIN20090702,2,T
CIN20090702,20,T
CIN20090702,20,T
CIN20090703,2,T
CIN20090703,2,T
CIN20090703,2,T
CIN20090703,20,T
CIN20090703,5,F
CIN20090703,14,F
CIN20090704,4,F
CIN20090704,22,T
CIN20090704,3,T
CIN20090704,23,T
CIN20090704,2,T
CIN20090705,3,T
CIN20090705,2,T
CIN20090705,20,T
CIN20090705,2,T
PHI20090706,20,T
PHI20090706,2,T
PHI20090706,2,T
PHI20090706,2,T
PHI20090707,3,T
PHI20090707,2,T
PHI20090707,2,T
PHI20090707,21,T
PHI20090708,2,T
PHI20090708,20,T
PHI20090708,3,T
PHI20090708,2,T
PHI20090709,20,T
PHI20090709,2,T
PHI20090709,3,T
PHI20090709,3,T
NYN20090710,3,T
NYN20090710,23,T
NYN20090710,2,T
NYN20090710,20,T
NYN20090711,20,T
NYN20090711,2,T
NYN20090711,2,T
NYN20090711,3,T
NYN20090712,3,T
NYN20090712,3,T
CIN20090716,8,F
CIN20090716,20,T
CIN20090716,23,T
CIN20090716,2,T
CIN20090716,3,T
CIN20090716,2,T
CIN20090717,14,F
CIN20090717,2,T
CIN20090717,14,F
CIN20090717,2,T
CIN20090718,2,T
CIN20090718,14,F
CIN20090718,3,T
CIN20090718,3,T
CIN20090719,3,T
CIN20090719,20,T
CIN20090719,2,T
CIN20090719,20,T
LAN20090720,20,T
LAN20090720,2,T
LAN20090720,2,T
LAN20090720,14,F
LAN20090721,3,T
LAN20090721,2,T
LAN20090721,2,T
LAN20090721,23,T
LAN20090722,21,T
LAN20090722,20,T
LAN20090722,4,F
LAN20090722,20,T
LAN20090722,2,T
CHN20090724,20,T
CHN20090724,3,T
CHN20090724,2,T
CHN20090724,3,T
CHN20090724,3,T
CHN20090725,4,F
CHN20090725,4,F
CHN20090725,2,F
CHN20090725,21,T
CHN20090725,2,T
CHN20090725,23,T
CHN20090726,23,T
CHN20090726,2,T
CHN20090726,2,T
CHN20090726,2,T
CIN20090727,3,T
CIN20090728,3,T
CIN20090728,20,T
CIN20090728,2,T
CIN20090728,3,T
CIN20090729,2,T
CIN20090729,2,T
CIN20090729,2,T
CIN20090729,2,T
CIN20090730,2,T
CIN20090730,21,T
CIN20090730,2,T
CIN20090730,2,T
CIN20090731,2,T
CIN20090731,2,T
CIN20090731,23,T
CIN20090731,2,T
CIN20090801,2,T
CIN20090801,2,T
CIN20090801,20,T
CIN20090801,3,T
CIN20090802,14,F
CIN20090802,3,T
CIN20090802,2,T
CIN20090802,23,T
CIN20090802,2,T
CIN20090803,3,T
CIN20090803,14,F
CIN20090803,2,T
CIN20090803,16,F
CIN20090804,3,T
CIN20090804,3,T
CIN20090804,2,T
CIN20090804,20,T
CIN20090805,3,T
CIN20090805,3,T
CIN20090805,3,T
CIN20090805,2,T
SFN20090807,2,T
SFN20090807,3,T
SFN20090807,2,T
SFN20090807,14,F
SFN20090807,14,F
SFN20090808,2,T
SFN20090808,3,T
SFN20090808,3,T
SFN20090808,3,T
SFN20090809,14,F
SFN20090809,2,T
SFN20090809,2,T
SFN20090809,2,T
SLN20090810,3,T
SLN20090810,20,T
SLN20090810,18,T
SLN20090810,2,T
SLN20090811,19,T
SLN20090811,20,T
SLN20090811,14,F
SLN20090811,2,T
SLN20090811,2,T
SLN20090812,20,T
SLN20090812,3,T
SLN20090812,20,T
SLN20090812,2,T
CIN20090813,14,F
CIN20090813,2,T
CIN20090813,2,T
CIN20090813,14,F
CIN20090814,3,T
CIN20090814,3,T
CIN20090814,20,T
CIN20090814,3,T
CIN20090815,14,F
CIN20090815,20,T
CIN20090815,2,T
CIN20090815,21,T
CIN20090815,2,T
CIN20090816,3,T
CIN20090816,20,T
CIN20090816,20,T
CIN20090816,2,T
CIN20090816,3,T
CIN20090818,3,T
CIN20090818,2,T
CIN20090818,23,T
CIN20090818,3,T
CIN20090818,2,T
CIN20090820,2,T
CIN20090820,2,T
CIN20090820,2,T
CIN20090820,2,T
PIT20090821,3,T
PIT20090821,2,T
PIT20090821,2,T
PIT20090821,2,T
PIT20090821,2,T
PIT20090822,20,T
PIT20090822,20,T
PIT20090822,2,T
PIT20090822,2,T
PIT20090823,3,T
PIT20090823,2,T
PIT20090823,20,T
PIT20090823,20,T
PIT20090823,9,F
PIT20090823,14,F
MIL20090825,2,T
MIL20090825,14,F
MIL20090825,15,F
MIL20090825,2,T
MIL20090825,2,T
MIL20090825,2,T
MIL20090825,23,T
MIL20090826,2,T
MIL20090826,14,F
MIL20090826,15,F
MIL20090826,16,F
MIL20090826,2,T
MIL20090827,3,T
MIL20090827,21,T
MIL20090827,15,F
MIL20090827,23,T
MIL20090827,20,T
CIN20090828,2,T
CIN20090828,4,F
CIN20090828,21,T
CIN20090828,14,F
CIN20090828,3,T
CIN20090829,3,T
CIN20090829,21,T
CIN20090829,20,T
CIN20090829,15,F
CIN20090829,2,T
CIN20090830,3,T
CIN20090830,3,T
CIN20090830,3,T
CIN20090830,2,T
CIN20090830,3,T
CIN20090831,2,T
CIN20090831,2,T
CIN20090831,2,T
CIN20090831,3,T
CIN20090831,2,T
CIN20090831,2,T
CIN20090831,2,T
CIN20090831,3,T
CIN20090831,2,T
CIN20090902,14,F
CIN20090902,2,T
CIN20090902,21,T
CIN20090902,14,F
ATL20090904,2,T
ATL20090904,2,T
ATL20090904,14,F
ATL20090904,14,F
ATL20090905,2,T
ATL20090905,2,T
ATL20090905,23,T
ATL20090905,14,F
ATL20090906,2,T
ATL20090906,3,T
ATL20090906,3,T
ATL20090906,3,T
ATL20090906,14,F
COL20090907,2,T
COL20090907,20,T
COL20090907,14,F
COL20090907,3,T
COL20090908,2,T
COL20090908,14,F
COL20090908,2,T
COL20090908,2,T
COL20090909,3,T
COL20090909,3,T
COL20090909,3,T
COL20090909,14,F
COL20090910,20,T
COL20090910,21,T
COL20090910,3,T
COL20090910,2,T
CHN20090911,3,T
CHN20090911,9,F
CHN20090911,20,T
CHN20090911,20,T
CHN20090911,3,T
CHN20090911,3,T
CHN20090912,2,T
CHN20090912,19,T
CHN20090912,18,T
CHN20090912,14,F
CHN20090912,3,T
CHN20090913,20,T
CHN20090913,14,F
CHN20090913,2,T
CHN20090913,3,T
CIN20090914,20,T
CIN20090914,2,T
CIN20090914,2,T
CIN20090914,3,T
CIN20090915,2,T
CIN20090915,21,T
CIN20090915,21,T
CIN20090915,15,F
CIN20090916,20,T
CIN20090916,14,F
CIN20090916,14,F
CIN20090916,20,T
CIN20090917,14,F
CIN20090917,2,T
CIN20090917,2,T
CIN20090917,14,F
CIN20090918,20,T
CIN20090918,2,T
CIN20090918,2,T
CIN20090918,20,T
CIN20090919,21,T
CIN20090919,2,T
CIN20090919,2,T
CIN20090919,20,T
CIN20090920,3,T
CIN20090920,2,T
CIN20090920,3,T
CIN20090920,23,T
PIT20090922,2,T
PIT20090922,21,T
PIT20090922,21,T
PIT20090922,14,F
PIT20090922,21,T
PIT20090923,20,T
PIT20090923,21,T
PIT20090923,21,T
PIT20090923,20,T
PIT20090923,3,T
PIT20090924,2,T
PIT20090924,21,T
PIT20090924,3,T
PIT20090924,2,T
HOU20090925,23,T
HOU20090925,21,T
HOU20090925,2,T
HOU20090925,2,T
HOU20090926,21,T
HOU20090926,14,F
HOU20090926,21,T
HOU20090926,2,T
HOU20090926,21,T
HOU20090927,2,T
HOU20090927,20,T
HOU20090927,2,T
HOU20090927,3,T
CIN20090929,2,T
CIN20090929,23,T
CIN20090929,2,T
CIN20090929,14,F
CIN20090930,21,T
CIN20090930,2,T
CIN20090930,2,T
CIN20090930,2,T
CIN20091001,2,T
CIN20091001,3,T
CIN20091002,20,T
CIN20091002,2,T
CIN20091002,2,T
CIN20091002,2,T
CIN20091003,14,F
CIN20091003,2,T
CIN20091003,21,T
CIN20091003,14,F
CIN20091003,23,T
CIN20091004,14,F
CIN20091004,20,T
CIN20091004,4,F
CIN20091004,20,T
CIN20091004,20,T
CIN20091004,2,T
CIN20100405,20,T
CIN20100405,23,T
CIN20100405,2,T
CIN20100405,3,T
CIN20100405,20,T
CIN20100407,2,T
CIN20100407,3,T
CIN20100407,2,T
CIN20100407,4,F
CIN20100407,3,T
CIN20100408,14,F
CIN20100408,20,T
CIN20100408,2,T
CIN20100408,20,T
CIN20100409,3,T
CIN20100409,2,T
CIN20100409,3,T
CIN20100409,3,T
CIN20100410,2,T
